tournamentName,tournamentDate,gameNumber,blackPlayerName,blackPlayerRank,whitePlayerName,whitePlayerRank,result,resultDetail,transcript,comment
Antwerpen Open,2012/01/01,1,Kortendijk Albert,,Schotte Tom,,A,,f5f6e6f4e3c5c4e7c6e2f3d3c3d2e1c1f2c2f1d6g4g5d7h4h3g3h5g6d1c8h2g1e8b5b3b4f7h7b2c7b6g8b7a5a3a4a6a2f8a7h8a8a1b1h1g2b8d8g7h6,
Antwerpen Open,2012/01/01,2,de Graaf Jan C.,,Kortendijk Albert,,A,,f5d6c3d3c4f4e6f6e3c5c6b6c7b5e7d7d8f8g3f3g6g5f7b4h4e8g8h5g4c8b8h3f2c2d2f1b3e1a3a5d1h6g1e2g2c1b1h1b2a1a2a4g7h8h2a8b7a7a6h7,
Antwerpen Open,2012/01/01,3,Praseptyo Linda,,Schotte Tom,,A,,f5f6e6f4e3c5c4e7c6e2f3d3c3d2e1c1f2c2d1f1e8d6f7d7c7g8g5g6g4b5b3a3a5h6h4a6a4b4g3h3f8d8h5g7c8b8g2h2h1b6b7g1b2a2h8h7b1a1a8a7,
Antwerpen Open,2012/01/01,4,Schotte Tom,,Sneek Marcel,,A,,f5f6e6f4c3d7f3d6g5e3g4g3d2c5e2h5h3d3h6h7c4b3g6f7a3c2d1f2e1b1b4g1b6b5a6b2f1a5a4c1c6c7b7h4h8a8f8a7a1a2h1g8h2g7g2e8e7d8c8b8,
Antwerpen Open,2012/01/01,5,Schotte Tom,,Helmes Jiska,,A,,f5d6c3g5c6b6f6e7h5f4g6c5e6f7g4h4h3h6h7d3c2d2e3f3c4g3e1b4e2d1f8f1h2c1e8f2b5a5b3d7c8g2c7a3h1g1b2g7b1d8a7a6a2a8b8b7a4a1g8h8,
Antwerpen Open,2012/01/01,6,Schotte Tom,,Peperkamp Marcel,,A,,f5d6c3d3c4f4f6f3g4g5e3e2d2b4f1f7g3h4e6c1e1c2c5e7f2h3b5b3a4d1b1a3a2a6h6g6b6c6d7c8e8f8c7a5a7d8h7b8g7g2h5b2a1h8g8b7h1h2g1a8,
Antwerpen Open,2012/01/01,7,Fransen Martin,,Schotte Tom,,A,,f5f6e6f4g5e7f7d6e8h6c6g6g4f8g8c7h4h5h7d8c8d7c4c5b5b6a6a4b4a3b3c2g7d3d2c3c1e3e2h8b2h3b7b8a8a7a5a2a1b1f3g2f2g3h2h1g1d1e1f1,
Antwerpen Open,2012/01/01,8,Schotte Tom,,Ilbrink Jarl,,A,,f5f6e6f4c3c4d3c5e3d6g4d2c2h3e2g3b4f3g5f2h4h5f1a3a5b3b5c1d1e1b1a6a4g2b6c6b7a8g1b2a1a2b8c8a7c7e7h1h2h6g6g7f7f8h7g8d7e8d8h8,
Antwerpen Open,2012/01/01,9,Sneek Marcel,,de Graaf Jan C.,,A,,f5f6e6f4e3d6g4d3c3h3c4g3c6b6e7c5g6f7d7h6a6d8f8c8c7b8b5e2f2d2f1e1d1b4a3a4a5b3c2b7g5f3g1b1h2h5h4h1c1a2b2a7a1g2g7e8a8g8h7h8,
Antwerpen Open,2012/01/01,10,Helmes Jiska,,Peperkamp Marcel,,A,,f5d6c5f4e3c6d3f6e6d7e7c7c4f3d8c8b8e8f8f7g8e2b5c2d2c1g5h6g4h5g3b4a3f2c3h2e1g6f1a5a6a4b3d1b6b7b1b2a1a2h3h4a8a7g7g1h1h7h8g2,
Antwerpen Open,2012/01/01,11,Helmes Jiska,,de Graaf Jan C.,,A,,f5d6c4g5c6c5d7d3b5c3e3f3f6f7f4e6e2g3e7d2g6b4a3a6a4b6b3c2c1e8d1a5a7c8d8g4h6h5f2h7h2c7f8g8b7e1h3b1f1g1b2a1a2h4h8g7b8a8g2h1,
Antwerpen Open,2012/01/01,12,Peperkamp Marcel,,van Seggelen Trees,,A,,f5f6e6f4e3c5c4e7g4g3g5f3g6d6f7e2d3c6d2f2c3b4e1f1d1c1c2f8d7c8b6h3h4a6a5b5e8a3d8a4c7b3g1h1b1a1b2h5a2b7h6b8a8h7a7g8h8h2g2g7,
Antwerpen Open,2012/01/01,13,Cantamessa Alessand,,Peperkamp Marcel,,A,,f5d6c5f4e3c6d3f6e6d7g3c4b4b3g5c3b5a5a4a3b6e2d2c7f3a6c2c1d1g6b1h5e7f7e8g4d8f8b8f1e1f2g1h2h3h4h6h7b2b7g8g7h8a2c8a1h1g2a7,
Antwerpen Open,2012/01/01,14,Peperkamp Marcel,,Van Damme Brecht,,A,,f5d6c3d3c4f4f6g5e6c5f3e3g4f7g6g3e7f8c7b4d8h4e2f2c2e1d2d1b6b5c6h6h5a6d7b8a3a4b3c1h3h2g1b2g2a2a5h1f1e8a1b7a7c8h7g7b1h8a8g8,
Antwerpen Open,2012/01/01,15,de Graaf Jan C.,,Cantamessa Alessand,,A,,f5d6c3d3c4f4c5b4b3e6e3f2g4d2c2f3f6g3e2d1f1h4e1g1g5b5a4c1a6h6h5a5e7e8h3h2b2g6g7f7f8g2d8g8h8h7c7c6d7b6b7b1h1a1a2a3b8a8c8a7,
Antwerpen Open,2012/01/01,16,Ilbrink Jarl,,de Graaf Jan C.,,A,,f5d6c3d3c4b3c6b6b4a5d7e8e2c5b5a4c7d8a6e6e7a7c2f8a2f6b8g4g5h4h3h2g7c8h5a8b7h6h8f3f7d2f4a3g3f2f1d1c1e3e1a1b2b1g1g8g6,
Antwerpen Open,2012/01/01,17,de Boer Akke-lien,,de Graaf Jan C.,,A,,f5f6e6f4e3d6c4e2d7c6f7d3g4f3g6e7d8c3c5c7b5e8f8c8b8b3g5h4h3h2g3f2d1e1f1c2c1b4a5a6b6a4d2g2b7h5h6h7h1g7h8g8a2a8a3a7g1b2a1b1,
Antwerpen Open,2012/01/01,18,de Graaf Jan C.,,Ilitch Juliette,,A,,f5f4f3g4e3f6d3c4e6c2g3e2g5e7d6g6d7h6h5f7f2c5c6d8c7b6d1e1f1h4h3h2f8e8c8g2g8g7a6a5a4b7b8b3b4a8a7h1b5a3g1h7c1b1b2c3a2d2h8a1,
Australian National,2012/01/01,1,Cairns Phil,,Vinar Matt,,A,,f5d6c3d3c5f4d2f6d7c6c7d1f3e3g5e6c2c4g4e2b4g6c1a4f7d8h5f2e1g3f1h4b5e7c8b3h6f8a5b2h3a6b6a3e8b8a2a1b1g2h1g1b7g8g7h8h7h2a7a8,
Barrage Nederland,2012/01/01,1,Kortendijk Albert,,van den Berg Erwin,,A,,f5d6c3d3c4f4f6f3e6e7d7b3e3e2d2b4b5c5c6g6f7e1h6c2g5e8g3h3a4h4h5d8f8g8c7g4h2g7f2f1g2a5a6c8b6b7h8h7a3b2b1c1a1a2b8a8a7h1g1d1,
Barrage Nederland,2012/01/01,2,van den Berg Erwin,,Kortendijk Albert,,A,,f5d6c3d3c4f4f6f3e6e7d7g6f8f7g5g4h3h4h5h6h7c8d8c5c6b4d2e2b3b5a3b6c7e3a6c2a5a4b2g7g8a1f1a2e1d1h8a7g2f2g3g1b7e8b8a8c1b1h2h1,
Barrage Nederland,2012/01/01,3,Kortendijk Albert,,van Heere Mark,,A,,f5f6e6f4e3c5c4d6b5d3c3c2e2b3d7f3b4a4f7a6a5b6c7e7d2c6a3a2c1e8d8f1f8d1b2a1b1c8b8b7g3g4h4g5g6g7e1h7a8a7h8f2g8h2h3g2h6h5h1g1,
Barrage Nederland,2012/01/01,4,van Heere Mark,,Kortendijk Albert,,A,,f5d6c5f4e3c6e6f6g4c4g5f3g3c3f7g6h5h6d7d2h7f2e2e8c8f8c7e7d3h3f1e1b6a6b4b3b5g1d1c1c2a3a5a4b7h4h2a8d8a7g8g2h1b8b1h8a2g7a1b2,
Barrage Nederland,2012/01/01,5,Kortendijk Albert,,Hobo Roel,,A,,f5d6c3d3c4f4f6f3e6e7d7c5c6g6g5f7f8g4e2d8e3e1h5h6h7c8d2h4h3g3h2c1f2f1g7c7e8b6g2h8g8b3b4a5d1c2b5a6b7h1a7a8b8a3a4g1a2b2a1b1,
Barrage Nederland,2012/01/01,6,Hobo Roel,,Kortendijk Albert,,A,,f5d6c3d3c4f4f6f3e6e7d7g6d8c5c6c7c8f7g8b5b4b6e3a3h6f2e2d1e1c2d2f1g5e8f8g3g4h3h4h5h2c1a6a7g2a5a4b3a8h1a2b2a1g7h8h7b7b8g1b1,
Barrage Nederland,2012/01/01,7,van den Berg Erwin,,van Heere Mark,,A,,f5f6e6f4g5e7d7g6e8g4h3c5h6g3h5f7d6f8d8c8c7c6f3g7e3e2d2f2d1e1f1h4d3g2g1c2c3c4b4a4c1b3a3h7h8g8a5b2b5a2b6a6b7a7b8a8b1a1h1h2,
Barrage Nederland,2012/01/01,8,van Heere Mark,,van den Berg Erwin,,A,,f5f6e6f4c3d6f3c5g4g3e7f7g5h5g6f8e3h6h3d2e2h4h7c4d3f1d1e1g1b3d8f2c1c2c7c6d7e8c8g7b1g2a3a2a1b2a4b4h8g8a5b7b5a6h2h1b6b8a8a7,
Barrage Nederland,2012/01/01,9,van den Berg Erwin,,Hobo Roel,,A,,f5f6e6f4g5e7f7h5g4g6e3h4f3d3c4f8h6h7d8c5d6c6d7e2e1c3f2c8b8c7d2c2g3d1b5a5b3a3h3h2a4a6b4c1f1e8g8b2g2h1g1b6a2a1b1g7h8a7b7a8,
Barrage Nederland,2012/01/01,10,Hobo Roel,,van den Berg Erwin,,A,,f5d6c3d3c4f4f6g5e6f7d7c6e7c5e3f3g6h6g4h3g3b4f8h2b3c2d2d1c1b1a5a3b5b6a4a6c7e1b2f2f1a1e2c8d8e8b7a7h4h5b8g1a8g7g2a2h8g8h7h1,
Barrage Nederland,2012/01/01,11,van Heere Mark,,Hobo Roel,,A,,f5d6c5f4e3c6e6f6g4c4g5c3d7e7c7d8c8f7e8f8g8f3e2d2g3h6g6e1d3f2f1h5c1g1b6h2h4h3b5a5b3a2a4a3b4h7b2a1c2a6b7b8a8b1d1a7h1g2h8g7,
Barrage Nederland,2012/01/01,12,Hobo Roel,,van Heere Mark,,A,,f5f6e6f4c3d6f3c4c5b6g4e3d3h3h5b4a4d2e2e1f1g1c6g5f2c2h6b5c7e7f7a3a2b3e8g3d1c1d7d8b2b7h2h1g2h4g7g6a8a7f8h7b8c8a6a5g8h8a1b1,
Barrage Nederland,2012/01/01,13,Helmes Jiska,,Praseptyo Linda,,A,,f5d6c4d3c5f4e3c3f3g6e6f6d2b4a4e2b5g5g4b3c6h3h4h5c7c1h7a6a5a3d1e1d7e7b6c2f2f7f8g3g2a7f1d8e8h1b1c8b8b2a1a2a8b7h2g1g7h8h6g8,
Barrage Nederland,2012/01/01,14,Praseptyo Linda,,Helmes Jiska,,A,,f5f6e6f4e3d7e7c5c6d6c7d3c4f3f7e8g5b3g6d8c8b8c3g4a3b4e2c2a4d2b5b6f8g8a7f2d1e1c1h4h6g3f1h5g7a5a6b1a1a2h3a8b7h7h8h2g2h1g1b2,
Barrage Nederland,2012/01/01,15,Helmes Jiska,,Praseptyo Linda,,A,,f5d6c4d3c5f4e3c3f3g4e6e2d2b4b6c6b5d1c2f2a4f7e7c7f6g5d7e8c8d8g6a6h5h4f8h6b3a3a5c1h3h2g3g2b2b7a8a7b8a1a2g7g1f1h1b1g8h8h7e1,
Barrage Nederland,2012/01/01,16,Praseptyo Linda,,Helmes Jiska,,A,,f5f6e6f4e3d7g4f3g5e2d6g6d3c5e7e8c4f7c8h4h5h6b4d8g3c3c7c6d1f1d2c1b1c2b5a3a4f2b6b3h2b8a2a7f8g8a6h3h7g7a8a5b7a1h8e1g2h1g1b2,
Barrage Nederland,2012/01/01,17,Praseptyo Linda,,Helmes Jiska,,A,,f5f6e6f4e3d7g4f3g6e2d6c5g3g5c3c4f2h4h3h5h6f1b5c2d8a6b4d3b6c6d2c1b3f7e7c8c7e8a5a3a4g7g2b7a8b8a7h1g1h2h8h7a2b2g8f8b1a1d1e1,
Belarus Championship,2012/01/01,1,Lamazki Andrei,,Khlebnikau Uladzimi,,A,,f5f6e6f4e3c5c4e7g5h4f7e2d6c6b5g4f3g3h6d7g6c7e8c8d8d3c2b4c3d2b3b6h2h5h3a6a4a3a5g7b2g8h8h7f8h1g2g1b8b7d1b1c1e1a1a2f1f2a8a7,
British Nationals,2012/01/01,1,Leader Imre,,Moreno Borja,,A,,f5d6c3d3c4f4f6f3e6e7d7c5c6g6f8c7c8b4e3e2d2f2b3b5c2d1g5h6g4g3c1e1f1b6a6a5a4a2f7b7a8b2a7a3h2h3a1b1h4b8g2h1g1h5g7h8g8h7e8d8,
British Nationals,2012/01/01,2,Lightman Marie,,Dexter Helen,,A,,f5d6c5f4e3c6e6f7f3b5e7f6c7g5g6d8b6d7c4c8e8f8g4a6g7b4a4c3a5d3e2a3c2b3g8h8b7e1d2a8f1h7d1f2h6a7b8h5b2a1a2c1g1h1b1g3g2h2h4h3,
British Nationals,2012/01/01,3,Moreno Borja,,Leader Imre,,A,,f5d6c3d3c4f4f6f3e6e7c6g6f8f7g5h6e3d8g3b6d7c7b8c5g8e2g4f2h5d2c2b5f1h4b4b3e1d1h3h2g7h8h7g2h1g1a6e8a5c8c1a4b1a8b7b2a1a7a3a2,
British Nationals,2012/01/01,4,Moreno Borja,,Hand David,,A,,f5d6c3d3c4f4f6g5f3g6e3e6c6c5d7e7c7b3f8e8d8e2d2b6b4c8b5f7b8a5g4f2g3c1g8h5d1a4h4h6h3b7e1c2h7g7b1g1a8g2f1a1a7a6a3h1h8a2b2h2,
British Nationals,2012/01/01,5,Turner Ian,,Moreno Borja,,A,,f5d6c5f4d3e3g4g5e6c4g3f6f3h4h3g6c7c2e7e2f7h5h6b6b5a6b4c6a5d7f2c8e1c3d2a3a4f8c1g2g7d1g8h8h7h2h1e8f1g1b8a8a7b7d8b3b1a1a2b2,
British Nationals,2012/01/01,6,Moreno Borja,,Pridmore Ben,,A,,f5f6e6f4g6f7g5e7d6c6c5h5h6d7d8g4e8f8g8h4h3b5c8c7f3f2e2g3e3d1h2d3f1g2e1g1h1d2c1c2b2b1a1a2a3g7h7b3c3c4b4a4b6b8b7h8a5a8a7a6,
British Nationals,2012/01/01,7,Moreno Borja,,Stanzione Pierluigi,,A,,f5d6c3d3c4f4f6f3e6e7c6c5e3e2d7g6g5b4h6d8c7g4f8b5b6c8a6a4a5b3e8a7h3h5b8g7g3f7c2h7f2d1e1d2c1g1a2b7f1b1b2h2h4a1a3g2a8h1h8g8,
British Nationals,2012/01/01,8,Moreno Borja,,Barrass Iain,,A,,f5d6c3d3c4f4f6b4f3e6e3g5b5b3c5c2d2g4d7g6e7f2a4f7c6e8g3h4f1e1a3c1e2a6a5a2h3h2g2b2d1d8h5h6c7h1g1b6a1b1a7b7a8b8c8f8g8h7h8g7,
British Nationals,2012/01/01,9,Lightman Marie,,Moreno Borja,,A,,f5d6c4d3c5f4e3f3g4g6e6c3c6b4b3a3c2b5d2e2f6c7b6d7e7f8d1f7e8d8h6f1f2a6a5a4b8c8b7b1b2a2g7g5g8a1h4c1e1g1a7a8g3h2h3g2h8h7h1h5,
British Nationals,2012/01/01,10,Robinson Steven,,Moreno Borja,,A,,f5d6c3d3c4f4f6f3e6e7f7c5b6g6e3e2g5c6d8h6d7c7b5e8g4c8d2h3f1g3f2a6g8a5h5h4g7g2a7a8b4b3f8a4c2h8h1h7b8b7a2a3b2a1b1c1d1e1g1h2,
British Nationals,2012/01/01,11,Haigh David,,Moreno Borja,,A,,f5d6c5f4e3c6e6f6g4c4g5c3f7g6e7d3h6d7c8f3c7d8b6e8b5b4f8g3a3h4b3h5c2d2d1a5e2a4a6f2h3e1c1g7f1b2a2a1b1a7h8b7g8g1b8g2h1a8h7h2,
British Nationals,2012/01/01,12,Hand David,,Leader Imre,,A,,f5d6c3d3c4f4f6f3e6e7d7g6d8c5c6c7c8b4e3e2d2f2b3b5e1c1d1f7a6a5a4b6b1f8e8b8a7a3a2f1g1c2g3g5g4h5h4h6b2h3g7h7h8g8a8a1g2b7h2h1,
British Nationals,2012/01/01,13,Turner Ian,,Leader Imre,,A,,f5d6c5f4d3e3g4g5e6f6e2b5c6b6e7d7f7f3c4e8g3h3d8b3f8c7h5h4h2c8h6g6h7g8b4c3d2a3b7f2a6a4a5c1d1e1f1g1b2b8g7c2b1a1g2h8a2h1a7,
British Nationals,2012/01/01,14,Leader Imre,,Stanzione Pierluigi,,A,,f5d6c3d3c4f4f6f3e6e7d7g6f8f7h6c8d8c5c6b4g5h5h4e8b8g7b3b5a4d2a3a6a5a2e3b6f2e2e1g3g4f1g1h3h2c7h7g2c1c2d1h1b1b2a1h8g8b7a8a7,
British Nationals,2012/01/01,15,Leader Imre,,Arnold Roy,,A,,f5d6c3f3d3f4f6c4e3e2g4f2d2g6g5f7e6h6h5c1e7h4c2b4h3h2g3d8e8f8g8h8h7g7h1g2d7c7g1f1e1d1b1c5b3a3c6b6a6a5b5a7a4a2b8c8a8b2a1b7,
British Nationals,2012/01/01,16,Barrass Iain,,Leader Imre,,A,,f5d6c4d3c3f4e3f3e6f6g4g3g5h5h4h3g6h6f2c5b6e2f1d1c7d2e7e8f7f8g2c6d7d8b7b5e1c2b3c8c1h1g7g1h7b1h2a7a4a5a6a3b4h8g8b2a1a2b8a8,
British Nationals,2012/01/01,17,Das Jeremy,,Leader Imre,,A,,f5d6c3d3c4f4c5b4c6e6e3b5b6b3a6a5a3a7g5g6f3h5d7e7a4a2c7e8d8c8b7g4g3f6h4f2h6e2c2d2b2f7f1a1c1e1b1d1g1h2f8h1b8a8h3h7g7g8h8g2,
British Nationals,2012/01/01,18,Robinson Steven,,Leader Imre,,A,,f5d6c3d3c4f4f6f3e6e7f7c5b6b4a5a3e8g5g4h5b5c6e2b3e3a4a6a7f2d7d8c7c8g6h3h4g3h2h7g8b7a8b8f8h6h8g7d2d1c2c1b2a2a1b1e1g1f1g2h1,
British Nationals,2012/01/01,19,Leader Imre,,Dexter Helen,,A,,f5d6c3d3c4f4f6f3e6e7d7g6f8c5c6b4g5f7g4h6h5b5b3c2a5h4h3h2g8a6a3b6a4a2c7g3g7e8d8c8b8h8h7a8e3e2h1b7a7a1b1c1b2d2f1f2g1g2d1e1,
British Nationals,2012/01/01,20,Turner Ian,,Hand David,,A,,f5d6c5f4d3c4b5b4d7f6f3e6e7c6c7f8g5e3d8c3g3g4b6f7g6e8h3h6h4c8a3f2f1h7c2c1b2b3a2a4a5a1b7a8b8g7b1h5e2e1h8g8d2a7d1a6g1g2h2h1,
British Nationals,2012/01/01,21,Hand David,,Pridmore Ben,,A,,f5d6c3d3c4f4f6f3e6e7d7g6d8c5c6e8f8f7d2b5b4b6e3a3g8c2h6d1g4f2c7h4g3g5e2h3f1e1h5h7g2h1b3a4c1g1h2b1b2c8h8g7b8b7a8a7a6a5a2a1,
British Nationals,2012/01/01,22,Hand David,,Stanzione Pierluigi,,A,,f5d6c3d3c4f4f6f3e6e7d7g6d8f7d2c8b8c7g8c5c6c2e2b3e3f1h6c1b4b6b5a6a4b7a5a3d1e1g5g4h3h5h4g3a8e8f8g7h2g2h1a7f2g1b1b2a2a1h7h8,
British Nationals,2012/01/01,23,Barrass Iain,,Hand David,,A,,f5d6c4d3c5f4d7f6d2c3c2c6b6b5e6b4g5e2a4b3a3f7e7c1f1e3d1g6h6e8d8c8g3f3g4f2c7b8g8b7e1a6b1a5b2a2a7a8f8g7h8h7h3h5h4h2a1g2g1h1,
British Nationals,2012/01/01,24,Hand David,,Das Jeremy,,A,,f5d6c3d3c4f4f6g5e6c5g6e3c6e7d2g4f2e2f8d8f7d7h5c7f1h4h6h7b8f3g2e1g3c1d1c2b3b4a3b5b7a4b1c8a6e8a5h1g1a1g8h8g7a2b2b6a7a8h2h3,
British Nationals,2012/01/01,25,Robinson Steven,,Hand David,,A,,f5d6c3d3c4f4f6g5e6c5f3b5b3g3e3b4a6c6a5e2g4d2c2h4f1e1f2g1h6h5g6d7f7e7d8c8g7c7f8h8e8b6g8h7g2d1a7h1c1b1b2a4a3a1a2a8b7b8h3h2,
British Nationals,2012/01/01,26,Hand David,,Dexter Helen,,A,,f5d6c5f4e3c6e6f7e7f6d7d8c7c8g3b6g5h4h6g4g6h5h3b4h7c3d3c4f8d2c2f2f3c1e8g8e1f1d1e2b5a4b2b3a2a3a1b1a5a6a7b7a8b8h8h2g7h1g2g1,
British Nationals,2012/01/01,27,Stanzione Pierluigi,,Turner Ian,,A,,f5d6c3d3c4f4f6f3e6e7d7c6c5e8c7b8e2b6a6b5a5d2e1b3g3b4g4a4e3f7c2c1f8g8d8c8b7d1b1a8a7g6h6f1g1f2g5g7a3b2h7h8a2a1g2h1h5h3h4h2,
British Nationals,2012/01/01,28,Turner Ian,,Arnold Roy,,A,,f5d6c5f4d3e3g4g5e6c4g3e7f3h4h3f6c3c6h6h2g6b5f7b4b3c2a5a6a3b6d2d1e8e2d7c7a4a2f1e1c8g1c1b1f2f8d8b8b7a8a7b2a1h5h1h7g7g2g8h8,
British Nationals,2012/01/01,29,Barrass Iain,,Turner Ian,,A,,f5d6c4g5f6f4f3d3c3g6e3e6c5g3h3f2g4e2h6c6d2h5h4c1f1e1h7b6b5a5d7c7a4a3e7b4b3g1g2e8a6b7a8a7b8c8a2h1d8f8g8h2f7h8d1g7b1c2b2a1,
British Nationals,2012/01/01,30,Dexter Helen,,Turner Ian,,A,,f5d6c3d3c4f4f6f3e6e7d7g6g5f7e8c5c6b4h6b5g4h4h3h5d2e3e2f2g3c8d8b6b3c7f8g8a4e1a5a6d1f1g1g7h8h7b8c1b1c2a7g2h1h2b2a1a3a2b7a8,
British Nationals,2012/01/01,31,Haigh David,,Turner Ian,,A,,f5d6c5f4e3e2d3f6e6d7f7e7f2c3d2c4b5c2b4f3c1e1g3g4g6f1h4d1e8d8c8g5c7c6h5f8b6h6g1b3a4g7g8h8h7b8b7a8a7a6a5a3a2a1b2b1g2h1h2h3,
British Nationals,2012/01/01,32,Stanzione Pierluigi,,Pridmore Ben,,A,,f5f6e6f4e3d6c4f3g3e2d3g4h4c3f2g5c6c5c7h5b5d7h6g6d2b6a5a6b4a3a4b3e8c1d1c2b1c8e7f7f8f1h3g1b2h2h1a1a2e1g2g7h8h7g8b8d8b7a7a8,
British Nationals,2012/01/01,33,Arnold Roy,,Pridmore Ben,,A,,f5f6e6f4e3d6e7f3g4g5c4c5d7d3b5c3h5g6d2b4a4h4h3g3b3d8f8c8c7e2h2c1f2f1e1e8b8d1h6c2f7c6b6g8h8h7g7h1b1a1b2a2a3a5a6g1g2b7a8a7,
British Nationals,2012/01/01,34,Pridmore Ben,,Barrass Iain,,A,,f5d6c3d3c4f4e6b3c2f6g5d2e3e2f3g6f1e1c1d1c5b5b4a4a5a3a2c6b6h5d7d8e7g4h4h6f2h3f7e8f8g8c7g3g2a6a7b2g1c8a1b1b7b8g7h8h7h1h2a8,
British Nationals,2012/01/01,35,Pridmore Ben,,Lightman Marie,,A,,f5d6c3d3c4f4e6b4d2e7f6c6c5g5d7g6b5c2e3a5a6f7b6b3a4a3g4a7f8d8c8e8h5f2f3g7c7d1e2f1e1b2a1b7a2h3a8b8h8g8h7g3c1b1g1h6h4g2h2h1,
British Nationals,2012/01/01,36,Pridmore Ben,,Robinson Steven,,A,,f5d6c3d3c4f4e6f6e3c5c6b6c7b5d7e7g3d8b4a3a5c8a6f3g4d2c1e2d1f1f2e1g1g5f7g6f8b2c2b3a4a2e8h5b8b7h7h6a8a7a1b1g2h8h3h1g7h2h4g8,
British Nationals,2012/01/01,37,Pridmore Ben,,Turner Alison,,A,,f5d6c3d3c4f4c5b3c2d2e6b5b4d1c1b1a3c6e3e2d7f2f3a4g1g4e1a2h3h4g3h2g5d8a6b6c7e7c8b8e8f8f7g8f6h5h6h7g6b2a5b7a1f1g7h8g2h1a7a8,
British Nationals,2012/01/01,38,Pridmore Ben,,Turner Kali,,A,,f5f4e3f6e6f2e2d7e7d3f3d2f1d8e1g3g4g5f7d1c1g2h1g1h2g6h3h5h4e8c8h6f8d6h7g8h8c7b8c5g7b1a1c6b6b5a5c2,
British Nationals,2012/01/01,39,Stanzione Pierluigi,,Robinson Steven,,A,,f5d6c3d3c4f4f6g5e3f3g3f2g4e2d2c1h4c2d1e1g6f7c6b4b5c5f1g1e7h6e6d8b6d7c7a4a5c8a3a6a7b3b7h7h5a8h8a2g7g2g8f8b8h3h1h2b2a1b1e8,
British Nationals,2012/01/01,40,Stanzione Pierluigi,,Dexter Helen,,A,,f5d6c3d3c4f4f6f3e6e7d7g6g5f7d2c8e8c5b4c6e3f8g8g4g3f2h4h5h3e2h6b6d1e1f1a4b3c1b1c2h7g2h1h2a5b5g7a6a2a3a7h8d8c7b7a8g1a1b2b8,
British Nationals,2012/01/01,41,Turner Kali,,Stanzione Pierluigi,,A,,f5d6c4f4f6d3c3f3g3g4e2e6f7c5e3d7c7c6e7g6b4f8h5h4h3g5e8d8c8h6h7b8b6g8g7e1f2d2c2h8b7h2g2b1c1d1f1a3a5a8b5a4b3a2b2a1a7a6g1,
British Nationals,2012/01/01,42,Turner Tanith,,Stanzione Pierluigi,,A,,f5f6e6f4e3d3f3f2g4h5h3g5g3c6f7f8c5e7d6d7e2e1f1b4h6g1h4g2c7g6h2c8c4c3b5b6d1d2h1c2b1b3a2h7c1d8e8a1g7b2h8a3a4g8a5a6b7b8,
British Nationals,2012/01/01,43,Barrass Iain,,Arnold Roy,,A,,f5f6e6f4g6c5g4g5f3e3c4c3d6h4e2d2d3f7c6c2e7d8h5f1b5d7h3g3c7a6a4b4f8h7e8g8a3b6h6h2b8b3f2e1b7g7a2b2d1b1h8a8c8g2c1h1g1a1a5a7,
British Nationals,2012/01/01,44,Arnold Roy,,Robinson Steven,,A,,f5d6c5f4e3c6e6f6d7c7e7d8g3e8g4b4b5c4b6f7c8b8d3a6a4a5a7g5h6h4g6h3g8f2f8h8h2h5h7g7e1h1g2f3f1g1d1e2c3c2b3a2b7a8b1d2c1a3b2a1,
British Nationals,2012/01/01,45,Arnold Roy,,Haigh David,,A,,f5d6c5f4e3e2g4d3c6b5a5f6d7g3f3b6e6g6g5f2e7f8e8f7h6c4a6c8g8h4b4h5h3c7b3c3d2d1h2g7f1e1h7c2c1a4b1g2b8a8h8a7b2b7a3a2a1g1h1d8,
British Nationals,2012/01/01,46,Arnold Roy,,Calladine Robert,,A,,f5f6e6f4e3c5c4d3f3c3b4e2e1a4b6d2f2g3b5a7c6d7a6a5d6e7b3c2d1c1b1f1g1g2h1h2h3g4f7g5h6g6h7g8e8d8c8c7b8g7b7b2h8f8a2a1a3a8h5,
British Nationals,2012/01/01,47,Barrass Iain,,Robinson Steven,,A,,f5d6c4d3c3f4e6f6e3c5g5b3b4g3b6h6c6b5a3c7a4a6g6g4f7f3f2e7e8d7h3c2d2d1e1e2c1g1a5h4h5h2g7d8a7h8h7b2a1a2b1g2h1a8f1f8g8b7b8c8,
British Nationals,2012/01/01,48,Turner Alison,,Barrass Iain,,A,,f5d6c3d3c4f4f6b4c5e6d7g5d2c6b5b3a4e3h4h5f2f3g3g4h3g6c2c1d1e1e2h2h7a3a2a6b6b1g2h1b2a7b7a1h6h8g1f1g7f7f8g8e8d8e7a8b8a5c7c8,
British Nationals,2012/01/01,49,Das Jeremy,,Lightman Marie,,A,,f5d6c4d3c5f4e3f3g4c3e6g3d2b6f2f6e2h4e7f1b5c6g5a6d7c7b3e1c8c1a4c2d1h6h3a5a7h5h7b7g2h1g1h2g6h8a8b4a3g7f7g8f8e8d8b8b1a1b2,
British Nationals,2012/01/01,50,Das Jeremy,,Robinson Steven,,A,,f5d6c3d3c4f4c5b3c2e6b4f3e3e2g4d2f6g3d1b6g5a3e7c1c7e1a5f1c6f2b2h4h5d7a4b5a2a6c8h6h2a1b1g7b7f7g6h3g2b8h8h7g8f8e8d8a8a7g1h1,
