tournamentName,tournamentDate,gameNumber,blackPlayerName,blackPlayerRank,whitePlayerName,whitePlayerRank,result,resultDetail,transcript,comment
Championnat du Monde,2013/01/01,76,Borassi Michele,,Miyazaki Yuji,,A,,f5d6c5f4e3c6d3f6e6c3c4d7e7c7d8c8f7f8g3d2g4g6h6e8g5f3b6b3b4a6c2a5d1g7b7b5f2e2e1c1b1g1a3h7h8g8b8h5h4g2a4a8a7a2b2f1h1a1h3h2,
Championnat du Monde,2013/01/01,77,Sury Bartlomiej,,Borassi Michele,,A,,f5d6c3d3c4f4f6g5e6d7e3c5f3e7h5e2c6d2c2g3h3h6f1h4g4e1c7g6d8h2d1f2g1b6f8c8f7b4b5a4a3a2g7h8h7g8a5e8a1b3b2c1b1b8b7a8a7a6h1g2,
Championnat du Monde,2013/01/01,78,Averina Elena,,Borassi Michele,,A,,f5d6c3d3c4f4c5b3c2b4e3e6c6f6a5a4a3b5g4d2c1b6e7f7a6c7c8f2f3d8g5d7e8f8g8e2d1g6h6e1f1a7a8h5h4h3g3b8b7h8h2h7g7a2b2h1a1g2g1b1,
Championnat du Monde,2013/01/01,79,Borassi Michele,,Albrigtsen Vidar,,A,,f5d6c5f4e3c6d3f6e6d7e7c7c4f3d8c8b8b4b5a5f7e8f8b3b6c2d2c3g6h7h5g8h8h6c1b2e2e1d1f1g1a7a6a4g3g4h4g2g7g5f2h3a8b1a1b7h2h1a3a2,
Championnat du Monde,2013/01/01,80,Borassi Michele,,Sano/Rose Yoko,,A,,f5d6c5f4e3c6d3f6e6d7e7c7c4f3d8c8b8e2b6e8f8f7g4g5h5h6h7c3g8h4h3g6g3b4b5a5f2d2e1f1c1d1g1a6b3c2a3h2h1g2a4a2b1b2a1b7a8g7h8a7,
Championnat du Monde,2013/01/01,81,Eng Tintin,,Wu Shuk Man Katie,,A,,f5d6c5f4e3c6d3f6e6d7g3c4g6c3f7d2e7f2e2f1c2f3c8c1c7d8e8h3e1d1b6b5a5g5h5g4h4h6b4g8h2h1b3g2f8b8g1g7h8h7a8a3a4a6a2a1b7a7b1b2,
Championnat du Monde,2013/01/01,82,Eng Tintin,,Peczkowski Pawel,,A,,f5d6c3d3c4f4f6g5e3f3g3e2g4f2c6b6e6c5h4h6d7f7h5e7b5g6c7c8a6d2h7b3b4a3f8h2a4e8c1c2g8a5a2b2g7h3h1b8g1f1d1e1g2h8d8a7a8b7b1a1,
Championnat du Monde,2013/01/01,83,Kashiwabara Takuji,,Eng Tintin,,A,,f5d6c3d3c4f4c5b3c2e3d2c6b4b5e2e6f3c1a3a4a5d1e1f1f2a6a7b6d7c7c8g1a2g4g5h6g3h4h5e7f6d8f8b8h2g6g7h8h7f7b1a1g2a8g8e8b7b2h3h1,
Championnat du Monde,2013/01/01,84,Sury Bartlomiej,,Eng Tintin,,A,,f5d6c3d3c4f4f6b4f3e6e3g5g6g4h4h5h6g3h3f7f8f2d2c2f1d1c5e2c7d7c6b6d8e7a4b5a5a6e8c8a7b7a8b8b3h7h8h2e1g1c1b1h1g2g7g8a1a2b2a3,
Championnat du Monde,2013/01/01,85,Eng Tintin,,Ilacqua Gianluca,,A,,f5f6e6f4g5e7e3f3c5h6g4c6d6b5d7g6c4h3h5c3h4d3f8f7f2g3a5b6b3a6c2d2b4f1a7c8d8a2c7a4b8e8g2e2d1h1g7h8h7g8g1e1h2c1b7a8a3b2a1b1,
Championnat du Monde,2013/01/01,86,Eng Tintin,,Vallund Henrik,,A,,f5d6c3d3c4f4f6g5e3f3g3f2e6c6g6c5e2e7f7f8h5h3g4h6f1h4d7c8b4c7g7b5a6a5a4d2e1c1g8d1b1g2d8e8h1a3b6a7c2g1h2a1b7b2b8h8a2a8b3h7,
Championnat du Monde,2013/01/01,87,Eng Tintin,,Douda Tomas,,A,,f5d6c3d3c4f4f6f3e6e7d7c5b6b5e3g5g3f7g4d8h6d2g6c2f8h5h4a7c6e2e1f1g1f2d1h2a5c7h3h7c8e8a6a4b7c1b1b2g2g7h8g8h1b8a2a1a3a8b4b3,
Championnat du Monde,2013/01/01,88,Eng Tintin,,Averina Elena,,A,,f5d6c3d3c4f4f6f3e6e7d7g6f8c5c6c7c8b6e3b5b4d8e8a3b8e2b3c2a6d2a5a2d1c1f1e1a4a7b1g7f2f7g3g4h4g2g8h5h8g5h1g1h2h3b2a1h6h7b7a8,
Championnat du Monde,2013/01/01,89,Barrass Iain,,Eng Tintin,,A,,f5d6c4d3c3f4e3f3e6f6g4g3g6h4f2e2f1d1d2g5c7c5h3c6e7f7h5d7f8c8e8h6d8g8b4h2b5b6a7g2g7c1c2b1b7b8h1h7h8a8b2a4b3a1a2a3a5a6e1g1,
Championnat du Monde,2013/01/01,90,van den Berg Erwin,,Eng Tintin,,A,,f5d6c3d3c4f4f6b4f3e6e3g5g6g4h4h5h6g3h3f7f8f2d2c2e1d1c1e2b1g1e7d7c8g7c7e8d8c6b6h7b5c5a3a4b2a5a6b3a2a1f1h2h8a7b7a8h1g2b8g8,
Championnat du Monde,2013/01/01,91,Sano/Rose Yoko,,Eng Tintin,,A,,f5d6c3d3c4f4f6b4f3e6e3g5g6g4h4h5h6g3h3f7f8f2f1e2c2b3e1c1c5d1c7d7d2g1b5c6a4a3a5a6b2c8d8g7g8e8b8e7g2a2b6a7b7a1b1h8h7a8h1h2,
Championnat du Monde,2013/01/01,92,Voracek Miroslav,,Berg Matthias,,A,,f5d6c3d3c4f4e3f3g4e2d2g6g3f2f1c5g5e1d1h6c6b5d7b4b3e7f6b6c7h3h5h4f8e6g1c2c1c8e8b7a6a4a3a2g7b8h7h8a8d8a7a5f7g8a1b1b2h1g2h2,
Championnat du Monde,2013/01/01,93,Odsell Caroline,,Voracek Miroslav,,A,,f5d6c3d3c4f4c5b3c2b4e3e6c6g4f6b6a6e7a5d7g6g5f7c7b5a3a4f8b7e2d8d2f3c1f1d1h5a8a7b8h4g3b2b1c8e8g7f2h3g8e1g1a1a2h1h8g2h2h7h6,
Championnat du Monde,2013/01/01,94,Voracek Miroslav,,Schotte Tom,,A,,f5f6e6f4e3c5g5g3g4f3c4d6e2h5h3d2c7d3h6h7f2c3e7d7g6e1c8e8d8b8c6f8f7b5c1c2b4b3f1g1b6g8a5a4b7d1h1a8h4g2h8h2g7a7a3a2a1b2b1a6,
Championnat du Monde,2013/01/01,95,Voracek Miroslav,,Berner Nils,,A,,f5d6c5f4d3e3g4g3e6e7f6c6e2g6f3h3g5h4f7e8h6b5f8g8h5h7c7c4d8c8d7c2d2e1d1c1f2c3g2g7b6a6h8h1h2g1f1b8b7a8a7a5a4a3b4b3b2a1b1a2,
Championnat du Monde,2013/01/01,96,Voracek Miroslav,,Peczkowski Pawel,,A,,f5d6c3d3c4f4e3f6c6b6g5h4h6g3e6f3g4h5f7e2d2b4c5e7e8d7g6d8c8f8g8f2e1c1c2b3b5a5h3f1d1g7a3a4a6c7h7g2g1h1b8b7h8h2b2a2a7a8b1a1,
Championnat du Monde,2013/01/01,97,Ilacqua Gianluca,,Voracek Miroslav,,A,,f5f6e6f4g5e7e3g6c5c6d6b5f7h5d8c3d3c4b6d7c7g4a5f8b3e8f3f2g8b4h3h4g3c2d1d2f1e2g2c1a3a4e1b2g7h8h7c8h6a2b8h2a1b1g1h1a8a7b7a6,
Championnat du Monde,2013/01/01,98,Odegard Martin,,Voracek Miroslav,,A,,f5d6c3d3c4f4f6f3e6e7d7g6f8c5c6f7d2b4e3c2b3d8g4e2g3g5f2h3h4h5e8g8f1a3a4a5h6h7g2d1e1c8c7b5b7a8a6a7b2h2c1h1g1a2b6b8g7h8a1b1,
Championnat du Monde,2013/01/01,99,Rose Brian,,Cupial Milosz,,A,,f5d6c3d3c4f4c5b3c2e3d2c6f2e6b4a3f7f6g4g3h4f8a5b5b6a6a4e2f3d1c1f1g5g6h7h2g7b1e1h5a1a2b2h3g1g2h6h8c7e7d8d7g8c8e8b7a7a8b8h1,
Championnat du Monde,2013/01/01,100,Chong Wun Leong Sky,,Rose Brian,,A,,f5d6c5f4e3c6d3f6e6d7g3c4b4b3g5c3b5a5a4a3b6a6f7g6e7f8h6g4f3h5h4c2d8e2e1f2f1g2b1h2d2h3h1g8c8g7e8c7h8c1d1h7a2g1b2a1b8b7a7a8,
Championnat du Monde,2013/01/01,101,Rose Brian,,Juigner Arthur,,A,,f5f6e6f4g5d6e7g6c5c4f3h5f7g4h6h7d3c3e3f2h3e8f8d2g2g7h4b6g3c2h8h1d8d7c8h2g1g8f1e2e1c7c6d1a6a7a8b8b7b5b3b2b4a5a4a3b1a1a2c1,
Championnat du Monde,2013/01/01,102,Hobo Roel,,Rose Brian,,A,,f5d6c3d3c4f4f6f3e6e7d7c5c6g6d8c7c8b4b3b5a4c2a3f7g8b7b6a5e3e2d2d1g3g4h4a6e1f1f2g1c1b1a8g5b2h5h3g2h1a1a2h2h6e8f8h7h8g7a7b8,
Championnat du Monde,2013/01/01,103,Rose Brian,,Berner Nils,,A,,f5d6c3d3c4f4c5b4b3c2d7c6e6b5a5a3b6a7c7c8e2f7e3d2f3d8e7f8a4f6f2g6g5e1a2h4h5h6c1g4d1f1g1g2h1b2e8a6a8g3h3h2b8b7g8g7h7h8b1a1,
Championnat du Monde,2013/01/01,104,Miyazaki Yuji,,Rose Brian,,A,,f5d6c4d3c3f4f6f3e6e7f7c5e3e2g4d2f2g6c7g5g3c6h6b5b4h4f1c2h5h7d8d1d7h3b3e1c1a4a6a5a3f8g1b6a7b1g2c8b8h1h2b2h8e8g8g7a1a2b7a8,
Championnat du Monde,2013/01/01,105,Rose Brian,,Tanida Kunihiko,,A,,f5f6e6f4g5e7e3g6f3d6c5c4c6d3f7h5c7e8d8b5b6d7f8g4d2c8b8c2b3c3a5a3e2b4g3a4a6a7h6g7h4d1h8g8h7e1b2a8b7h2h3a1c1f2h1g2a2b1g1f1,
Championnat du Monde,2013/01/01,106,Rose Brian,,Sury Bartlomiej,,A,,f5d6c3d3c4f4c5b3c2e3d2b4c6e6b5c1e1a5a6b6a3a7f6g4f2e2f7d1b1g1d7e8d8e7c7c8f8g8a4a2b7g6f3g3g2b2a1f1h3h4h5g5h2b8a8h1h8h7h6g7,
Championnat du Monde,2013/01/01,107,Rose Brian,,Ilacqua Gianluca,,A,,f5f6e6f4g5e7e3f3c5h6g4h3d6e2h5h4d3c6d7g6d2c3c4g3c7d8f8f7b4a4c2d1e8g8f2c1a3a2b3g1e1f1g7b6c8b8a6b5b2a1b1a5b7a7g2h8h7h2h1,
Championnat du Monde,2013/01/01,108,Turunen Daniel,,Rose Brian,,A,,f5d6c3d3c4f4c5b3c2e3d2c6b4a3b5a4a6b6d7e7c7e2f8c8a5a7f1e8d8g8g4f7b7e6f6g3g5b8h2c1b1a1b2a2d1e1g1g6g7h8f2h7h3h4f3h5h6h1g2,
Championnat du Monde,2013/01/01,109,Sano/Rose Yoko,,Rose Brian,,A,,f5d6c3d3c4f4f6f3e6e7d7c5c6g6g5f7e8h6d2c8h4h5f8d8b8c7b6h3e3b5a6e2b4c1g4g3f1e1g2f2g1b3b7h1h2a8a7a5a4a3d1c2b2a2h7h8g7g8b1a1,
Championnat du Monde,2013/01/01,110,Rose Brian,,Norgren Cecilia,,A,,f5d6c3d3c4f4c5b3c2e3d2c6f2e6b4b5f3c1a3a4a5d1e2f6e1g6g5a6a7b6a2h5d7d8e7g3g4h4f7c7h3h2h7f1b2g8f8h6h8g7c8a1e8a8h1b8b7g1g2b1,
Championnat du Monde,2013/01/01,111,Berg Matthias,,Chong Wun Leong Sky,,A,,f5d6c3d3c4f4f6b4g3e6e3g5g6c2g4d2c5c6b5a6f7f3e7d7c8h3b6h4e2f1f2h5e1d1a5a4h6h7a3a2b3d8f8e8g2h1c1b1g7c7g1h2a7a8a1b8g8h8b2b7,
Championnat du Monde,2013/01/01,112,Odsell Caroline,,Berg Matthias,,A,,f5d6c5f4e3c6d3f6e6d7e7c3c4c7d8c8b8d2f7f3g6b3e2b6a6b5g5g4f2f8c1h5h6h4g3h7b7e8g8d1h3h2g2e1g1b1a4g7b4a5h8h1f1c2a1a3a2b2a8a7,
Championnat du Monde,2013/01/01,113,Berg Matthias,,Wu Shuk Man Katie,,A,,f5d6c3d3c4f4f6f3e6e7d7g6g5f7e2c5e3g3g4h5h3f2h7c7f8e8f1g8d2c1c6b6e1h4b5h2a7a6b7a4d8g2h8b8c8a8g7b3b4c2d1a3h6g1h1b1b2a2a1a5,
Championnat du Monde,2013/01/01,114,Danielsen Jostein,,Berg Matthias,,A,,f5d6c3d3c4f4f6g5e3f3g4e2f2c2d2h3h5f7c6c1d7h4h2g3d1e1h6g6h7e6e8c7e7b3b4a4c5d8c8b5f1g1a2a3a5b7b6a6a7a8b8a1b1b2h1g7g8g2f8h8,
Championnat du Monde,2013/01/01,115,Hobo Roel,,Berg Matthias,,A,,f5d6c3d3c4f4f6g5e3f3g4e2d2h3f1g3h6g6e6c5b6d7f2c1d1b5e7b4h5c2c6c7c8d8e8e1a3a4a5f8g8f7b1g2h4g1h1h2b7a6a7a8b3b2a2a1b8h8h7g7,
Championnat du Monde,2013/01/01,116,Berg Matthias,,Ilacqua Gianluca,,A,,f5f6e6f4g5e7d7g6g4c5h6f7e8c8d8f8d6c7f3h3h5g3e3e2d2d3c6b5b6c1a4h4b4a6h2a3a2c4c2c3f2f1b7a8d1e1a5h7h8g2a7a1h1g1b1b2g7g8b8b3,
Championnat du Monde,2013/01/01,117,Odegard Martin,,Berg Matthias,,A,,f5d6c3d3c4f4f6g5e6d7e3c5f3e7b6b5c6b4c7b3d8e8f8c8b8a6a4a5a7g4a3c2f7d2f2g3c1g6d1e1e2f1g2b1h2h4h6h7h5g8g7a8h8h3h1g1a1b7b2a2,
Championnat du Monde,2013/01/01,118,Coello Alejandro,,Berg Matthias,,A,,f5d6c5f4e3c6d3f6e6d7g3c4b4b3g5c3b5e2f2d2c7g6f3h5d8g4h4f1c2a6c1d1a4h3e1b7e7a5a3b1b6a2f7e8f8c8h7a7g2h2b8a8g1h1b2a1h6g7g8h8,
Championnat du Monde,2013/01/01,119,Berg Matthias,,May Michael,,A,,f5d6c4f4c5d3e6f6e3c3d2e2f3c1g5b4e1f1d1g4g6f2h3c6b3h5a5h6b5c2g3a3b6a2h4h2g2b2f7f8e7e8c7h1d7a6a7b8c8d8g1b7a8a4b1a1g8g7h7h8,
Championnat du Monde,2013/01/01,120,Chong Wun Leong Sky,,Cupial Milosz,,A,,f5d6c5f4e3c6d3f6e6d7g3c4b4b3b5a5g6h6e7g5g4d8c7f7c8e8f8h3a6c3a4a3a2b6a7b7a8b8h5h4d2g2g1h2f3h1f2f1e1e2c2d1c1b2a1b1h7g7h8g8,
Championnat du Monde,2013/01/01,121,Cupial Milosz,,Odsell Caroline,,A,,f5d6c5f4e3c6d3f6e6d7g4c4g5c3f7d2e7f2c8f3c7d8e8g3e2f1h3h6h4h5h7g6b6g8b4b3c2a5e1c1d1b5a3a6a4a2b2a1b1f8h8g7g2h1g1h2a7b8a8b7,
Championnat du Monde,2013/01/01,122,Schotte Tom,,Cupial Milosz,,A,,f5d6c3d3c4f4f6g5e3f3g4h3e6g3g6f7h4h5c7c5b4a4b3e2a3e7a5d7d8c6b5d2d1b6f8a6a7c1h6h7f2c2f1c8g8e1g1h1h2e8h8g2b2g7b7b1b8a1a2a8,
Championnat du Monde,2013/01/01,123,Cupial Milosz,,Hobo Roel,,A,,f5d6c5f4e3c6d3f6e6d7g4g3g6h3g5h4h5h6e7b5c4c7d8f3b4c8b8e2c3e8f8f7a6a5a4b6a7b3d2b2e1c2a1c1g8b1d1f2f1g2h2h1g1a2a3g7h7b7a8h8,
Championnat du Monde,2013/01/01,124,Berner Nils,,Cupial Milosz,,A,,f5d6c3d3c4f4c5b3e2e3c2d2e6d1f2f3c1c6d7b4b6g6g4h4e1f6b5f1g5f7e7h5h3g3g1h2a4e8h7d8g8f8c8b7c7a6a5a3g7a7b2g2h6h8b8a8a1b1h1a2,
Championnat du Monde,2013/01/01,125,Cupial Milosz,,Eklund Oskar,,A,,f5f6e6f4g5e7f7d6f3g6d8h5e3d7c3d3c4c5e2g3h3b4c8e8f8c7g4c2h4h2h7e1b6f2c6a7a5b7f1g2d1h6h1g1a8b5b8a6a4d2b3b1g7a2c1g8h8b2a3a1,
Championnat du Monde,2013/01/01,126,Cupial Milosz,,Kashiwabara Takuji,,A,,f5d6c3d3c4f4c5b3c2b4c6d2e3b5e6f3a5a6a3b6g4c1a4a2f2g3d1f1e2d7d8e1h3g2b2h5g5h6g6h7c7b7h2f6f7c8e7e8a8h1g1g7a7b8f8h4a1b1g8h8,
Championnat du Monde,2013/01/01,127,Cupial Milosz,,Feldborg Karsten,,A,,f5f6e6f4g5d6e7g4c5f7g6e8c3c7c6h6e3d7c8b6d8h5f8d3f3e2e1b5h3d2f2g3b4c4b3c2a5a3c1d1f1a6a7a4a2b2a1b1b7g2h2h1g1h4g7b8a8h8g8h7,
Championnat du Monde,2013/01/01,128,Cupial Milosz,,Coello Alejandro,,A,,f5d6c3d3c4f4c5b3c2e3d2b4c6g6f2f3a3a5e6f6e2f1g5c1g4b5e7h4h3h2g3f7d1e1d7h5g2b6a4a2a7c8d8f8c7a6a1h1g1e8b1b7a8b8h7g7h6h8g8b2,
Championnat du Monde,2013/01/01,129,Badsted Palle,,Cupial Milosz,,A,,f5d6c4d3c5f4e3f3c2c6g4f6f2e2g3f1g6b6f7h3e6d2c3b3e1d1g5b5c1b1b4e7a3a4a5a6a7b2h2h1d8e8f8d7c8b7g1g2a2a1a8h4c7h5h6h7g7h8g8b8,
Championnat du Monde,2013/01/01,130,Odsell Caroline,,Chong Wun Leong Sky,,A,,f5d6c5f4e3c6d3f6e6d7e7c7c4f3d8c8f7f8b8e8g8e2b5c2g5b4a3a6a4b6c3g6h5a5a7b2g3g4h4h6h7h2d2d1f1e1g7g1b1h8h3f2a2b7h1a8c1g2b3a1,
Championnat du Monde,2013/01/01,131,Eklund Oskar,,Chong Wun Leong Sky,,A,,f5d6c3d3c4f4f6b4f3e6e3g5g6g4h4h5h6g3h3c2c5f2e2f1d2c1c6b6a6d7b5f7a3a5d8e7c7e8c8b8b2a1b7b3a4a8a7a2d1e1b1h2h1g7g1g2g8h8h7f8,
Championnat du Monde,2013/01/01,132,Ilacqua Gianluca,,Chong Wun Leong Sky,,A,,f5d6c3d3c4f4f6b4f3e6e3g5g6g4h4h5h6g3h3c2c5f2d2c1b3c6a4f7e2g2d7e7h1c8g1f1e1d1b1b5a6h2c7b6a5a2b7a8b8b2f8e8a1a3d8g7g8h8h7a7,
Championnat du Monde,2013/01/01,133,Olivares Daniel,,Chong Wun Leong Sky,,A,,f5d6c5f4e3c6d3f6e6d7g4c4g5c3f7d2e7f2e2f1c8f3c7d8d1e8f8g3c1e1g1h6h5h4h3h2g6h7g7h8g8b7b3b4a4b5b6b8a8a2c2a3a5b2a1b1g2a7a6h1,
Championnat du Monde,2013/01/01,134,Chong Wun Leong Sky,,Vallund Henrik,,A,,f5d6c5f4e3c6d3f6e6d7g3c4b4b3g5c3b5a5a4a3b6c7a7e2d2g6c2h5f3g4e7f2f1h4h3h2f7d8f8e8c8a6a2b7g8g2h7e1g7g1d1c1b2h6h1a1b1a8b8h8,
Championnat du Monde,2013/01/01,135,Chong Wun Leong Sky,,Dubov Alexey,,A,,f5d6c5f4e3c6d3f6e6d7g3c4b4b3g5c3b5e2e7c7f7f8b6g4g6h5d2h6c8e8f3h2d8c1f1e1f2c2g8a4a5a3g7a6h4h3g2h1g1b7b8h7h8a8a7a2b2b1a1d1,
Championnat du Monde,2013/01/01,136,Chong Wun Leong Sky,,Albrigtsen Vidar,,A,,f5d6c5f4e3c6d3f6e6d7g3b5g6g5h6h4e7f7h5h7c8c7f8e8d8c4a5e2g8c3b8b6f3h3a6b7b3a3b4g4c2a4a2d2d1e1f1c1b1f2g1g2h1h2h8g7a7a8b2a1,
Championnat du Monde,2013/01/01,137,Odsell Caroline,,Schotte Tom,,A,,f5f6e6f4e3c5g5g3g4f3c4d6f2h5b5f1h6e2h4c6c7d7d8h3h2g6d3d2c1c3d1b4h7a6c2b3f7e1b2b6a4a5e7a3a2a1b1g2b7b8c8e8h1g1f8g8g7h8a7a8,
Championnat du Monde,2013/01/01,138,Wu Shuk Man Katie,,Odsell Caroline,,A,,f5d6c3d3c4f4c5b3e2e3c2b6c6d2d1e1f1c1b1f2e6b5b4f7f6f3a5d7e7c7a6a3a4a7d8f8c8e8g8b7g1g5g3g4h5h4h6h7g6a2a8b8a1b2h3h2g2h1h8g7,
Championnat du Monde,2013/01/01,139,Danielsen Jostein,,Odsell Caroline,,A,,f5d6c3d3c4f4f6f3e6e7d7g6f8c5c6c7c8b6b5e3b4a5a4a6b3c2a7a2h6g7g5h7g4b7f2e2e1f1g1g2h8h4b1e8d2c1d1d8h5g3f7a8b8a3h1b2a1g8h2h3,
Championnat du Monde,2013/01/01,140,Odsell Caroline,,Tanida Kunihiko,,A,,f5f6e6f4e3c5g5g3g4f3c4c6d6d3b5e7b6c3c2d7c7b4a5h6h5a3g6a4e8c8b3h4d2f8g8a6f2h7g7f1h2e2e1d1g2h1h3g1h8b2a1a2d8f7b1c1b8b7a7a8,
Championnat du Monde,2013/01/01,141,Peczkowski Pawel,,Odsell Caroline,,A,,f5d6c3d3c4f4c5b3c2e6c6b4b5d2e3a6c1b6a5a4f3e1e7d7d8f7f6f8e2c7b7g5h6g4h5h3g6h4h2g7a7g3f2g2h1a8h8b8a3a2b2d1b1a1f1g1h7g8e8c8,
Championnat du Monde,2013/01/01,142,Delaunay Arnaud,,Odsell Caroline,,A,,f5d6c3d3c4f4e6b3e2c5b4d2c6a5f3b5e3f1c2d1a6a7a3d7e7b6e1f2g3c7d8g4h3g5f6h4h5g2c8b7b1c1a8a4h1a1a2b2g1g6g7f8e8h2g8b8f7h8h7h6,
Championnat du Monde,2013/01/01,143,Odsell Caroline,,Ilacqua Gianluca,,A,,f5f6e6f4e3c5g5g3g4f3e2h6c4d6h5h4e7f2g6e8d7f7c6c8d3h3d8d1d2c3e1f1b4b3a3b6f8g8b7c7a7b5a5c1g2c2g1g7b1h1b2a8h2a6b8a4h8h7a2a1,
Championnat du Monde,2013/01/01,144,Averina Elena,,Odsell Caroline,,A,,f5d6c3d3c4f4c5b3c2e6b4f3e3e2g4d2f6g3a3b6f1e1d1h4d7a4a5c6a6g5b5f2g6f7e7h5h6c8f8h7h2e8g1c7d8g8g2c1b2b8b1a1a2a7b7h1h3a8h8g7,
Championnat du Monde,2013/01/01,145,Schotte Tom,,Wu Shuk Man Katie,,A,,f5d6c3d3c4f4f6f3g4g3e6g5e3f7c7d7d8e2h4c5c6d2c2h3h2b3e1c1d1f1f2b6b5b4a6a5a4g1a3b7a8c8e8f8b8e7g8a7b2g7h5a1h6h8b1a2h1g6h7g2,
Championnat du Monde,2013/01/01,146,Peczkowski Pawel,,Schotte Tom,,A,,f5f6e6f4g6c5g4g5h4h3f3h5h6h7d6e3c4f7c3g3e2e7c7d7c6b6e8c8g2d8b8b5a5b3a3a6b4a4d3a2f8g7h8g8b7f2f1d1e1g1h1h2d2c1c2b1a1b2a7a8,
Championnat du Monde,2013/01/01,147,Delaunay Arnaud,,Schotte Tom,,A,,f5f6e6f4g6c5f3g4e3g5h3h4h6h5g3d7d6d3c6f7e7c4c8g7b5e2f2f1h8h7c2c3d2e1d1c1b4b3a3a6a5b6c7a7g8f8g2g1h1h2b1b8d8e8a8b2a1a2a4b7,
Championnat du Monde,2013/01/01,148,Ilacqua Gianluca,,Schotte Tom,,A,,f5f6e6f4e3c5g5g3g6f3d3e2c4c3b5d6c6e7d7b4c2d2b3f7g4d8c7c1f2h4h6h3h5f1h2b6b2a1g2a2a3h1b1h7c8a4g1e8a5b8g8f8a8a6a7b7d1e1g7h8,
Championnat du Monde,2013/01/01,149,Schotte Tom,,Odegard Martin,,A,,f5d6c3d3c4f4f6g5e3f3g4h3e6g3g6f7h4h5c7c5b4a4b3e2a3e7a5d7d8c8b8c6f1d1f2d2g8b5e1c2a6c1b1b2a1e8f8b6b7g2g1a8a7h8h1h2g7a2h6h7,
Championnat du Monde,2013/01/01,150,Schotte Tom,,Vallund Henrik,,A,,f5d6c3d3c4f4f6f3g4g3e6b3f2e3e2e1f1g1c2d1c6g5h6c7c8e7f7d7c1b1d2b6c5d8e8b5b4b7g6h5a4a6h2h3h4g7a3a5a7h7h8b2a8b8g8f8g2h1a2a1,
Championnat du Monde,2013/01/01,151,Dubov Alexey,,Schotte Tom,,A,,f5f6e6f4e3c5c4e7c6e2f3d3c3d2e1c1f2c2d1f1g6d6f7g5h5b5e8d7b6g4a5c7b3d8h4g3h3f8b8b4a3c8g8g2b7a8a7h8h1a6g7a4g1a2b1h7b2a1h6h2,
Championnat du Monde,2013/01/01,152,Juigner Arthur,,Wu Shuk Man Katie,,A,,f5d6c3d3c4f4f6f3e6e7d7c5c6g6f8f7d2b4b5b3g5h6h4e2a5e8d8d1g8g4c2e3a4c1b2b6h3h5g7a6a7a1c7a2f2g3b7e1f1c8a3h2h7h8g2h1g1a8b8b1,
Championnat du Monde,2013/01/01,153,Wu Shuk Man Katie,,Danielsen Jostein,,A,,f5f6e6f4e3c5c4d3c3f2e2d7e7d6c6f8f7b5g5g4e8d8g6f3h3e1g3d2c2b4f1g1b3h6d1c1a6a3a4h5h4h2g7a5b2a7a2a1b1h8h7g8c7c8h1g2b6b7b8a8,
Championnat du Monde,2013/01/01,154,Wu Shuk Man Katie,,Berner Nils,,A,,f5d6c3f4f6d3c5g6g5c6g3c4c2e6f7h5d7f3e3e7g4d2b6h4b5c8d8e8f2f1f8g8h3e2h6b3c1e1b4a6a5a4c7b8d1b1g2h1a2b7g1h2a1g7h8h7a8b2a3a7,
Championnat du Monde,2013/01/01,155,Wu Shuk Man Katie,,Kashiwabara Takuji,,A,,f5d6c3d3c4f4c5b3c2b4e3e6b6c6b5a6a5f6g6d2g3c1e2f1a3h6d7e8c7f3d8c8g4f2g5e7g2b7a8a4a7b8f7g7f8h5a2b2b1a1g1h1h2h3h8e1h4g8h7d1,
Championnat du Monde,2013/01/01,156,Wu Shuk Man Katie,,Sury Bartlomiej,,A,,f5d6c3d3c4f4c5b3e2c6b5b4e3e6b6a5e7d2f3a6a4f7c7a3f6f1f2g3d1c1e1g4g5c2f8h6g2e8d8g6b2h1g1a2h5h4d7b8c8g8g7h7a1b1a7h8h2h3b7a8,
Championnat du Monde,2013/01/01,157,Helmes Jiska,,Wu Shuk Man Katie,,A,,f5d6c4d3c5f4e3f3c2c6e6d2g4b6b5e7f2g6f6g3h4f1d1g5c7h5e8h3e2c1b1c3h7f7a6d8c8e1g1a5a4b3f8a7a8b4a3d7h6h8g2h1h2b8b7a1g7g8b2a2,
Championnat du Monde,2013/01/01,158,Wu Shuk Man Katie,,Coello Alejandro,,A,,f5d6c3d3c4f4c5b3e2c6b4e6b5f3c2e3d2g4f2f1h4e1g3d1f6g5e7f7b6e8d7g6h6c8h5a5a4c7a3a2a7h2f8g8d8g2h8h3b8h7h1g1g7a6b1b2a1c1b7a8,
Championnat du Monde,2013/01/01,159,Tanida Kunihiko,,Juigner Arthur,,A,,f5f6e6f4g5d6e7g6c5c4f3h5f7g4h6h7d3c3e3d7g3f2f1c2d8d2h3f8e2c8b8c7h4h2c6e1b4a4d1c1b5b3a5g1a3b6a6e8g8b7a8a7b2a1b1a2h1g2h8g7,
